@relation 'final_dataset_derived_19April2015_error_data_removed-weka.filters.unsupervised.attribute.NumericToNominal-R8-25,32-42,44-55,60,63,69,70'

@attribute e_cblp numeric
@attribute e_cp numeric
@attribute e_cparhdr numeric
@attribute e_maxalloc numeric
@attribute e_sp numeric
@attribute e_lfanew numeric
@attribute NumberOfSections numeric
@attribute CreationYear {0,1}
@attribute FH_char0 {0,1}
@attribute FH_char1 {0,1}
@attribute FH_char2 {0,1}
@attribute FH_char3 {0,1}
@attribute FH_char4 {0,1}
@attribute FH_char5 {0,1}
@attribute FH_char6 {0,1}
@attribute FH_char7 {0,1}
@attribute FH_char8 {0,1}
@attribute FH_char9 {0,1}
@attribute FH_char10 {0,1}
@attribute FH_char11 {0,1}
@attribute FH_char12 {0,1}
@attribute FH_char13 {0,1}
@attribute FH_char14 {0,1}
@attribute MajorLinkerVersion {0,1,2,3,4,5,6,7,8,9,10,11,12,13,18,69,73,76,81,86,87,88,136,242,255}
@attribute MinorLinkerVersion {0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,18,20,21,22,23,25,30,46,47,50,52,54,55,56,58,59,70,82,85,93,111,255}
@attribute SizeOfCode numeric
@attribute SizeOfInitializedData numeric
@attribute SizeOfUninitializedData numeric
@attribute AddressOfEntryPoint numeric
@attribute BaseOfCode numeric
@attribute BaseOfData numeric
@attribute ImageBase {0,1}
@attribute SectionAlignment {0,1}
@attribute FileAlignment {0,1}
@attribute MajorOperatingSystemVersion {0,1,2,3,4,5,6,7,8,9,10}
@attribute MinorOperatingSystemVersion {0,1,2,3,4,5,6,11,15,23}
@attribute MajorImageVersion {0,1,2,3,4,5,6,7,8,9,10,12,13,14,19,20,25,33,34,53,78,92,450,651,845,1694,3007,6456,15938,16661,18106,18253,18456,20184,20601,21315,26733,29137,31022,35815,40386}
@attribute MinorImageVersion {0,1,2,3,4,5,6,7,8,9,12,14,16,19,21,24,27,30,35,39,40,45,53,55,57,58,60,62,64,71,78,97,333,431,685,812,965,1000,1266,5099,5100,5679,7884,9995,11605,11646,12087,14703,16128,17088,18349,20512,32704,34072,40060,51126}
@attribute MajorSubsystemVersion {0,1,3,4,5,6,8}
@attribute MinorSubsystemVersion {0,1,2,4,6,10,20,97}
@attribute SizeOfImage {0,1}
@attribute SizeOfHeaders {0,1}
@attribute CheckSum numeric
@attribute Subsystem {0,1,2,3,9,16}
@attribute OH_DLLchar0 {0,1}
@attribute OH_DLLchar1 {0,1}
@attribute OH_DLLchar2 {0,1}
@attribute OH_DLLchar3 {0,1}
@attribute OH_DLLchar4 {0,1}
@attribute OH_DLLchar5 {0,1}
@attribute OH_DLLchar6 {0,1}
@attribute OH_DLLchar7 {0,1}
@attribute OH_DLLchar8 {0,1}
@attribute OH_DLLchar9 {0,1}
@attribute OH_DLLchar10 {0,1}
@attribute SizeOfStackReserve numeric
@attribute SizeOfStackCommit numeric
@attribute SizeOfHeapReserve numeric
@attribute SizeOfHeapCommit numeric
@attribute LoaderFlags {0,1}
@attribute sus_sections numeric
@attribute non_sus_sections numeric
@attribute packer {0,1}
@attribute packer_type {NoPacker,BobSoftMiniDelphiBoBBobSoft,UPXv20MarkusLaszloReiser,UPXProtectorv10x2,UPX290LZMAMarkusOberhumerLaszloMolnarJohnReiser,InstallShield2000,PECompactV2XBitsumTechnologies,Upackv039finalDwing,D1S1Gv11betaD1N,XHider10GlobaL,Kryptonv05,ThemidaWinLicenseV18XV19XOreansTechnologies,WinRAR32bitSFXModule,UPXV200V290MarkusOberhumerLaszloMolnarJohnReiser,ExeShieldCryptor13RCTomCommander,WinUpackv039finalrelocatedimagebaseByDwingc2005h2,PEArmor046Hying,DxPackV086Dxd,Armadillov1xxv2xx,NETexecutableMicrosoft,NETDLLMicrosoft,VideoLanClient,Armadillov171,MicrosoftVisualCV80Debug,InstallShieldCustom,MinGWGCC3x,WiseInstallerStub,MacromediaWindowsFlashProjectorPlayerv60,AsCryptv01SToRM5,WinZip32bitSFXv8xmodule,MacromediaWindowsFlashProjectorPlayerv50,ProtectSharewareV11eCompservCMS,StelthPE101BGCorp,ASProtect13321RegisteredAlexeySolodovnikov,nSpackV2xLiuXingPing,UPX293300LZMAMarkusOberhumerLaszloMolnarJohnReiser,AHPack01FEUERRADER,ASPackv212AlexeySolodovnikov,PureBasic4xNeilHodgson,PrivateexeProtector21522XSetiSoftTeam,PECompact2xxSlimLoaderBitSumTechnologies,CrunchPE,tElock09910privatetE,Safe20,ASPackv10803AlexeySolodovnikov,XtremeProtectorv105,PECompactv2xx,PEPaCKv10CCopyright1998byANAKiN}
@attribute E_text numeric
@attribute E_data numeric
@attribute filesize numeric
@attribute E_file numeric
@attribute fileinfo {0,1}
@attribute class {0,1}

@data
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,9216,10752,0,11360,4096,16384,1,1,1,6,2,6,2,6,2,1,1,23462,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.034651,0.299051,16896,5.602348,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,159232,128512,0,155297,4096,163840,1,1,1,5,1,0,0,5,1,1,1,299388,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.433815,4.956474,295544,6.292151,1,0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,28672,8192,0,35582,8192,40960,0,1,1,4,0,0,0,4,0,1,1,62991,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.159386,0,40960,4.069136,1,0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,61952,7168,0,58835,4096,69632,0,1,1,4,0,0,0,5,1,1,1,81199,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.437962,3.95441,76624,6.653188,1,0
144,3,4,65535,184,280,7,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,380928,184320,0,373144,4096,385024,1,1,1,4,0,0,0,4,0,1,1,598077,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,3,4,0,NoPacker,6.58743,4.964572,569344,6.051487,1,0
80,2,4,65535,184,512,7,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,2,25,102400,49152,0,4096,4096,106496,1,1,1,1,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,8192,81920,4096,1,1,6,0,NoPacker,6.505333,3.471207,150016,6.129678,0,0
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,77824,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,1,88721,2,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0,0,81920,5.925269,1,0
144,3,4,65535,184,288,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,18432,115712,0,19393,4096,98304,0,1,1,4,0,0,0,4,0,1,1,85538,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.462545,0.368489,39992,6.507894,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,716800,503808,0,453309,4096,720896,0,1,1,4,0,0,0,4,0,1,1,1245501,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.357494,4.37286,1224704,6.359821,1,0
144,3,4,65535,184,208,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,3072,38400,0,4560,4096,8192,0,1,1,4,0,12,1000,4,0,1,1,106734,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,4.655727,0,49536,4.477651,1,0
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,152576,0,0,4096,4096,1,1,1,6,1,6,1,5,1,1,1,168642,2,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0,0,161024,7.6014,1,0
144,3,4,65535,184,288,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1746432,1202688,0,1607195,4096,1753088,1,1,1,5,0,0,0,5,0,1,1,3000866,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.147363,2.440992,2958880,6.065975,1,0
144,3,4,65535,184,280,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,891904,154624,0,56383,4096,892928,0,1,1,4,0,7,0,4,0,1,1,1069889,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.568526,3.73321,1052968,6.563317,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,166400,34816,0,55570,4096,172032,0,1,1,6,1,6,1,6,0,1,1,226705,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,3,0,NoPacker,6.300261,4.488365,208944,6.313596,1,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1771008,355328,0,1369594,4096,1777664,1,1,1,5,0,2,0,5,0,1,1,2158907,2,1,0,1,0,0,0,0,0,0,0,0,10000000,4096,1048576,4096,1,1,4,0,NoPacker,6.618253,6.104572,2127360,6.7561,0,0
144,3,4,65535,184,192,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,7680,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,1,77993,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0,0,15944,5.60068,1,0
144,3,4,65535,184,232,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,68096,66560,0,52759,4096,73728,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,InstallShieldCustom,6.440062,4.758026,39173240,7.967791,1,0
144,3,4,65535,184,184,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,0,10240,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,1,56043,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0,0,19472,5.631331,0,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,26624,60928,0,28715,4096,32768,1,1,1,6,2,6,2,6,2,1,1,106229,3,1,0,1,0,0,0,0,1,0,0,0,524288,65536,1048576,4096,1,1,4,0,NoPacker,6.381269,3.109552,46080,5.931078,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,161280,5037056,0,102884,4096,167936,1,1,1,5,0,0,0,5,0,1,1,5213331,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.604398,4.305247,5199360,4.416907,0,0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,2867200,8192,0,2873966,8192,2875392,0,1,1,4,0,0,0,4,0,1,1,2934361,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,0,NoPacker,5.971344,0,2879488,5.955822,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,28160,10752,0,28681,4096,32768,1,1,1,6,2,6,2,6,2,1,1,78683,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.350782,1.214192,39424,6.238612,1,0
144,3,4,65535,184,224,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,81920,106496,0,27663,4096,86016,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.560064,1.867989,2233445,6.717522,0,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,87552,415232,0,81127,4096,94208,1,1,1,6,2,6,2,6,2,1,1,148705,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.29997,2.015671,106496,6.396087,1,0
144,3,4,65535,184,216,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,15872,23552,0,19520,4096,20480,0,1,1,4,0,0,0,4,0,1,1,87374,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,5.198189,0,40448,5.961736,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,8704,12800,0,10932,4096,16384,1,1,1,6,2,6,2,6,2,1,1,26274,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.90873,0.606536,18432,4.987894,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,272384,247808,0,253597,4096,278528,1,1,1,6,2,6,2,6,2,1,1,561430,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.245515,3.126198,520192,6.357417,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,12288,17408,0,11683,4096,16384,1,1,1,6,2,6,2,6,2,1,1,39935,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.447512,1.102492,29696,5.308472,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,21504,50688,0,20808,4096,28672,1,1,1,6,2,6,2,6,2,1,1,37349,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.208485,2.046204,30208,6.030906,1,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,75264,81920,0,68599,4096,81920,1,1,1,5,0,0,0,5,0,1,1,198098,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.293016,3.838327,164184,6.055899,0,0
144,3,4,65535,184,240,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,203776,87040,0,203064,4096,208896,1,1,1,5,1,5,1,4,10,1,1,327166,3,0,0,0,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.373527,4.1538,274432,6.216142,1,0
144,3,4,65535,184,280,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,2457600,1320960,0,2167279,4096,2461696,0,1,1,5,0,9,0,5,0,1,1,3777557,3,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.54742,5.113225,3765048,7.006717,1,0
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,28672,20480,0,13792,4096,32768,0,1,1,4,0,4,0,4,0,1,1,120724,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.068802,0.294028,61984,5.35723,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1766912,206336,0,1728150,4096,1773568,1,1,1,6,1,6,1,5,0,1,1,1927960,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.701866,6.713575,1891624,6.787174,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,154624,179712,0,44005,4096,155648,1,1,1,6,2,6,2,6,2,1,1,390318,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.313447,1.114605,335360,6.175014,1,0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,564224,306688,0,107020,4096,569344,0,1,1,5,0,8,0,4,0,1,1,904053,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.63124,2.203662,873216,6.491462,1,0
128,1,4,65535,184,144,7,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,2,18,60928,8192,215552,27894,4096,65536,1,1,1,1,11,0,0,3,10,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,49152,49152,8192,4096,1,3,4,0,NoPacker,0,0,77312,6.540049,1,0
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,3072,2048,0,10910,8192,16384,1,1,1,4,0,0,0,4,0,1,1,15457,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.046779,0,5632,3.906189,0,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,197632,31232,0,169458,4096,204800,1,1,1,6,2,6,2,6,1,1,1,260960,3,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.985079,4.878208,239520,6.093644,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,26112,19456,0,27885,4096,32768,1,1,1,6,2,6,2,6,2,1,1,78846,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.324714,0.768549,36864,6.321578,1,0
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,53248,28672,0,53710,4096,57344,1,1,1,4,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,1,Armadillov171,6.532792,4.915521,81997,6.272722,1,0
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,28672,20480,0,11600,4096,32768,0,1,1,4,0,0,0,4,0,1,1,119291,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.004122,1.385747,61984,5.757444,1,0
80,2,4,65535,184,512,8,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5,0,434176,45056,0,4872,4096,438272,1,1,1,4,0,0,0,4,0,1,1,528855,3,0,0,0,0,0,0,0,0,0,0,0,1048576,8192,1048576,4096,1,1,7,0,NoPacker,6.561819,5.180093,522808,6.629851,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,45568,114688,0,47278,4096,53248,1,1,1,6,2,6,2,6,2,1,1,224937,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.867709,0.49107,160256,7.089905,1,0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,8,0,49152,8192,0,56622,8192,57344,0,1,1,4,0,0,0,4,0,1,1,121454,3,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.587039,0,61440,4.83067,0,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,297472,27136,0,217256,4096,303104,0,1,1,6,1,6,1,6,1,1,1,358652,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,5.98124,3.755828,324096,6.054785,1,0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,405504,32256,0,388318,4096,409600,1,1,1,4,0,0,0,5,1,1,1,452830,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.679862,5.142401,445768,6.719244,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1108480,306688,0,254313,4096,1101824,0,1,1,6,1,6,1,6,1,1,1,1456407,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.445396,5.08454,1415168,6.553018,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,46080,11776,0,4392,4096,53248,1,1,1,6,2,6,2,6,2,1,1,110959,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.975688,0.259816,58880,5.787056,1,0
144,3,4,65535,184,288,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,203264,286720,0,191706,4096,208896,1,1,1,5,1,0,0,5,1,1,1,514828,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.477514,4.565007,497784,5.792615,1,0
144,3,4,65535,184,224,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,34816,3584,0,26588,8192,49152,0,1,1,5,2,5,2,4,0,1,1,86336984,2,0,0,0,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.54993,0.519063,86313312,7.999864,1,0
144,3,4,65535,184,128,5,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,10,60416,3879424,0,23723,4096,65536,0,1,1,4,0,4,0,4,0,1,1,3993577,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,3,0,NoPacker,6.480159,3.079727,3953640,7.98717,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,59904,47616,0,50005,4096,65536,1,1,1,5,1,0,0,5,1,1,1,145536,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.22396,3.629288,115480,6.486472,1,0
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1476608,160768,0,678156,4096,1486848,0,1,1,6,1,6,1,6,1,1,1,1646416,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,2,4,0,NoPacker,6.539358,1.00314,1619968,6.44481,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,76288,17408,0,15510,4096,81920,1,1,1,6,2,6,2,6,2,1,1,147301,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.041139,0.59179,94720,6.060587,1,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,73728,0,0,4096,4096,1,1,1,5,1,0,0,5,1,1,1,112511,2,0,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0,0,81016,3.682326,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,6144,23040,0,6112,4096,12288,1,1,1,6,2,6,2,6,2,1,1,44842,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.804156,0.299051,29696,5.465738,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,9216,13312,0,10990,4096,16384,1,1,1,5,1,0,0,5,1,1,1,31770,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.170991,3.231457,30488,6.454931,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,401408,163840,0,15085,4096,454656,0,1,1,4,0,0,0,4,0,1,1,598913,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.365487,3.910919,576376,6.284976,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,55808,371712,0,54253,4096,61440,1,1,1,6,2,6,2,6,2,1,1,481290,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.416881,1.542645,423936,3.877965,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,25600,42496,0,22595,4096,32768,1,1,1,6,2,6,2,6,0,1,1,75352,3,1,0,1,0,0,0,0,1,0,0,0,262144,131072,1048576,4096,1,1,4,0,NoPacker,6.048003,2.235442,66048,5.984244,1,0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,7680,1536,0,15502,8192,16384,1,1,1,4,0,0,0,4,0,1,1,0,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.646243,0,9728,5.111612,0,0
144,3,4,65535,184,264,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,21504,2560,0,18752,4096,28672,1,1,1,5,0,8,0,4,0,1,1,84701,3,0,0,1,0,0,0,0,1,0,0,0,1048576,8192,1048576,4096,1,0,3,0,NoPacker,6.307613,1.600814,31824,6.592631,1,0
144,3,4,65535,184,288,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,495616,118784,0,484143,4096,499712,1,1,1,4,0,0,0,4,0,1,1,660438,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.351979,5.895229,627216,6.381066,1,0
144,3,4,65535,184,208,5,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,6,0,25088,268288,8192,14047,4096,32768,1,1,1,4,0,0,0,4,0,1,1,6431402,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.469821,5.129743,6375088,7.999033,0,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,70656,16384,0,70589,4096,77824,1,1,1,6,2,6,2,6,2,1,1,118535,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.211035,4.090646,86528,6.294144,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,12800,168960,0,14982,4096,20480,1,1,1,6,2,6,2,6,0,1,1,229995,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.936179,2.819662,181760,6.310597,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,3584,57856,0,6093,4096,8192,1,1,1,6,2,6,2,6,2,1,1,74762,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.795282,0.356021,61952,6.422375,1,0
144,3,4,65535,184,256,5,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,379904,11927552,0,159199,4096,385024,1,1,1,5,0,0,0,5,0,1,1,12344653,2,0,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,0,5,0,NoPacker,6.465904,4.30192,12313720,3.983221,0,0
